snow_depth,max_temp_c,tornado,visibility,snow,max_wind_gust,temp_c,date,min_temp,precipitation,wind_speed,rain,dew_point,temp,thunder,min_temp_c,hail,sea_level_pressure,weather_ok,fog,indicators,station_pressure,max_temp,max_wind_speed
,23.88888888888889,False,7.6,False,,22.333333333333332,2012-08-01 00:00:00,70.0,0.55,2.2,True,68.6,72.2,False,21.11111111111111,False,1012.4,False,True,110000,1007.5,75.0,7.0
,30.61111111111111,False,7.8,False,,25.11111111111111,2012-08-02 00:00:00,70.0,0.09,1.9,False,68.0,77.2,False,21.11111111111111,False,1011.3,True,False,000000,1006.6,87.1,5.1
,31.11111111111111,False,8.0,False,,27.38888888888889,2012-08-03 00:00:00,75.0,0.0,2.9,False,70.7,81.3,False,23.88888888888889,False,1014.9,True,False,000000,1010.2,88.0,6.0
,31.72222222222222,False,9.0,False,18.1,27.444444444444446,2012-08-04 00:00:00,75.0,0.0,2.6,False,70.9,81.4,False,23.88888888888889,False,1020.7,True,False,000000,1016.0,89.1,7.0
,31.72222222222222,False,9.4,False,22.9,27.61111111111111,2012-08-05 00:00:00,78.1,0.0,4.6,True,73.2,81.7,False,25.611111111111107,False,1018.9,False,False,010000,1014.8,89.1,9.9
,29.38888888888889,False,9.1,False,19.0,25.27777777777778,2012-08-06 00:00:00,73.0,0.23,4.8,True,67.0,77.5,False,22.77777777777778,False,1015.7,False,False,010000,1010.8,84.9,8.9
,27.77777777777778,False,10.0,False,,24.0,2012-08-07 00:00:00,68.0,0.01,1.2,False,58.1,75.2,False,20.0,False,1015.7,True,False,000000,1010.9,82.0,5.1
,28.88888888888889,False,8.8,False,,25.444444444444443,2012-08-08 00:00:00,73.0,0.0,1.1,False,67.1,77.8,False,22.77777777777778,False,1014.7,True,False,000000,1010.0,84.0,5.1
,30.0,False,9.2,False,15.0,26.055555555555557,2012-08-09 00:00:00,73.0,0.0,2.0,False,69.9,78.9,False,22.77777777777778,False,1013.5,True,False,000000,1008.8,86.0,7.0
,26.11111111111111,False,8.9,False,15.0,25.11111111111111,2012-08-10 00:00:00,70.0,0.0,3.4,True,71.9,77.2,False,21.11111111111111,False,1010.4,False,False,010000,1005.5,79.0,8.0
,29.38888888888889,False,9.5,False,,26.22222222222222,2012-08-11 00:00:00,75.0,0.24,3.6,False,71.3,79.2,False,23.88888888888889,False,1010.0,True,False,000000,1005.2,84.9,7.0
,29.38888888888889,False,10.0,False,17.1,25.833333333333332,2012-08-12 00:00:00,73.0,0.0,4.4,False,63.8,78.5,False,22.77777777777778,False,1012.6,True,False,000000,1007.8,84.9,9.9
,28.88888888888889,False,10.0,False,,24.777777777777775,2012-08-13 00:00:00,69.1,0.0,3.7,False,58.1,76.6,False,20.611111111111107,False,1014.5,True,False,000000,1009.8,84.0,6.0
,25.611111111111107,False,9.6,False,,24.444444444444443,2012-08-14 00:00:00,72.0,0.0,2.0,False,62.6,76.0,False,22.22222222222222,False,1014.0,True,False,000000,1009.3,78.1,7.0
,27.22222222222222,False,7.9,False,,23.77777777777778,2012-08-15 00:00:00,68.0,0.01,2.7,True,69.1,74.8,False,20.0,False,1011.4,False,True,110000,1006.5,81.0,8.0
,28.88888888888889,False,7.9,False,15.0,23.055555555555557,2012-08-16 00:00:00,66.2,0.57,2.8,False,62.3,73.5,False,19.0,False,1011.8,True,False,000000,1007.0,84.0,9.9
,30.61111111111111,False,9.5,False,17.1,25.500000000000004,2012-08-17 00:00:00,71.1,0.0,3.3,True,60.7,77.9,False,21.722222222222218,False,1010.6,False,False,010000,1005.8,87.1,7.0
,25.611111111111107,False,9.0,False,,21.27777777777778,2012-08-18 00:00:00,62.6,0.32,3.3,True,61.1,70.3,False,17.0,False,1011.3,False,False,010000,1006.7,78.1,7.0
,22.77777777777778,False,10.0,False,,20.38888888888889,2012-08-19 00:00:00,63.0,0.15,1.1,False,53.4,68.7,False,17.22222222222222,False,1014.1,True,False,000000,1009.3,73.0,6.0
,25.0,False,10.0,False,,21.888888888888893,2012-08-20 00:00:00,64.9,0.0,0.8,False,56.7,71.4,False,18.277777777777782,False,1012.5,True,False,000000,1007.6,77.0,4.1
,27.22222222222222,False,10.0,False,,22.666666666666668,2012-08-21 00:00:00,66.0,0.0,2.5,False,57.3,72.8,False,18.88888888888889,False,1015.5,True,False,000000,1010.7,81.0,5.1
,27.77777777777778,False,9.8,False,,23.22222222222222,2012-08-22 00:00:00,68.0,0.0,1.7,False,60.3,73.8,False,20.0,False,1019.6,True,False,000000,1014.8,82.0,5.1
,29.38888888888889,False,9.6,False,,24.0,2012-08-23 00:00:00,69.1,0.0,2.2,False,61.6,75.2,False,20.611111111111107,False,1020.4,True,False,000000,1015.6,84.9,5.1
,30.61111111111111,False,9.3,False,,25.166666666666668,2012-08-24 00:00:00,69.1,0.0,2.0,False,60.9,77.3,False,20.611111111111107,False,1020.7,True,False,000000,1015.9,87.1,5.1
,30.0,False,8.4,False,,25.0,2012-08-25 00:00:00,72.0,0.0,2.4,False,64.5,77.0,False,22.22222222222222,False,1023.4,True,False,000000,1018.7,86.0,6.0
,28.88888888888889,False,10.0,False,15.0,23.277777777777782,2012-08-26 00:00:00,68.0,0.0,4.6,False,62.4,73.9,False,20.0,False,1025.2,True,False,000000,1020.4,84.0,8.9
,27.22222222222222,False,9.6,False,18.1,23.277777777777782,2012-08-27 00:00:00,70.0,0.0,2.6,True,67.4,73.9,False,21.11111111111111,False,1020.3,False,True,110000,1015.8,81.0,8.9
,30.61111111111111,False,9.1,False,20.0,25.666666666666668,2012-08-28 00:00:00,73.0,0.75,5.3,True,66.9,78.2,False,22.77777777777778,False,1011.3,False,False,010000,1006.8,87.1,8.9
,27.22222222222222,False,10.0,False,14.0,22.944444444444443,2012-08-29 00:00:00,66.9,0.14,4.7,False,53.2,73.3,False,19.388888888888893,False,1014.0,True,False,000000,1009.3,81.0,8.0
,27.77777777777778,False,10.0,False,,22.22222222222222,2012-08-30 00:00:00,61.0,0.0,2.5,False,49.4,72.0,False,16.11111111111111,False,1017.6,True,False,000000,1012.8,82.0,8.0
,32.77777777777778,False,9.9,False,18.1,25.944444444444443,2012-08-31 00:00:00,69.1,0.0,3.9,False,56.1,78.7,False,20.611111111111107,False,1016.3,True,False,000000,1011.4,91.0,7.0
,32.77777777777778,False,9.9,False,15.0,27.555555555555554,2012-09-01 00:00:00,77.0,0.0,4.7,False,61.3,81.6,False,25.0,False,1014.6,True,False,000000,1009.9,91.0,8.0
,27.77777777777778,False,9.8,False,,24.111111111111114,2012-09-02 00:00:00,71.1,0.0,3.2,False,65.9,75.4,False,21.722222222222218,False,1017.7,True,False,000000,1013.0,82.0,6.0
,26.11111111111111,False,10.0,False,,23.22222222222222,2012-09-03 00:00:00,71.1,0.0,4.5,False,65.1,73.8,False,21.722222222222218,False,1019.8,True,False,000000,1015.0,79.0,8.0
,26.11111111111111,False,8.8,False,15.9,22.666666666666668,2012-09-04 00:00:00,69.8,0.02,4.4,True,68.6,72.8,False,21.0,False,1016.8,False,False,010000,1011.9,79.0,8.0
,26.722222222222218,False,7.5,False,17.1,24.555555555555557,2012-09-05 00:00:00,73.0,0.13,3.9,True,71.4,76.2,False,22.77777777777778,False,1009.5,False,False,010000,1004.6,80.1,8.0
,26.722222222222218,False,10.0,False,,23.22222222222222,2012-09-06 00:00:00,69.1,0.05,1.4,False,65.0,73.8,False,20.611111111111107,False,1011.2,True,False,000000,1006.5,80.1,5.1
,30.61111111111111,False,9.1,False,,25.38888888888889,2012-09-07 00:00:00,71.1,0.0,2.8,False,68.0,77.7,False,21.722222222222218,False,1012.1,True,False,000000,1007.4,87.1,6.0
,27.77777777777778,False,9.1,False,28.9,24.444444444444443,2012-09-08 00:00:00,70.0,0.0,4.3,True,69.1,76.0,False,21.11111111111111,False,1007.4,False,True,110000,1003.0,82.0,7.0
,25.0,False,9.5,False,,20.055555555555554,2012-09-09 00:00:00,63.0,0.39,2.6,True,56.9,68.1,False,17.22222222222222,False,1009.5,False,False,010000,1004.5,77.0,5.1
,22.22222222222222,False,10.0,False,21.0,18.388888888888886,2012-09-10 00:00:00,57.9,0.0,4.2,False,47.9,65.1,False,14.38888888888889,False,1014.5,True,False,000000,1009.7,72.0,8.0
,22.77777777777778,False,10.0,False,,17.11111111111111,2012-09-11 00:00:00,54.0,0.0,3.1,False,41.8,62.8,False,12.222222222222221,False,1022.9,True,False,000000,1018.0,73.0,7.0
,26.722222222222218,False,10.0,False,,20.27777777777778,2012-09-12 00:00:00,59.0,0.0,2.1,False,49.7,68.5,False,15.0,False,1026.5,True,False,000000,1021.6,80.1,7.0
,27.22222222222222,False,10.0,False,,21.333333333333336,2012-09-13 00:00:00,63.0,0.0,3.2,False,54.8,70.4,False,17.22222222222222,False,1027.4,True,False,000000,1022.6,81.0,7.0
,26.722222222222218,False,10.0,False,,21.555555555555557,2012-09-14 00:00:00,64.0,0.0,2.4,False,57.7,70.8,False,17.77777777777778,False,1023.4,True,False,000000,1018.5,80.1,6.0
,22.77777777777778,False,10.0,False,20.0,19.66666666666667,2012-09-15 00:00:00,60.1,0.01,4.3,False,51.8,67.4,False,15.61111111111111,False,1019.1,True,False,000000,1014.3,73.0,8.9
,23.88888888888889,False,10.0,False,,18.388888888888886,2012-09-16 00:00:00,55.9,0.0,1.9,False,46.5,65.1,False,13.277777777777779,False,1018.9,True,False,000000,1014.1,75.0,5.1
,25.611111111111107,False,10.0,False,,19.166666666666668,2012-09-17 00:00:00,57.0,0.0,2.2,False,48.0,66.5,False,13.88888888888889,False,1018.3,True,False,000000,1013.5,78.1,7.0
,23.88888888888889,False,7.6,False,27.0,21.444444444444443,2012-09-18 00:00:00,66.9,0.11,5.5,True,64.8,70.6,False,19.388888888888893,False,1011.8,False,True,110000,1006.4,75.0,19.0
,21.11111111111111,False,8.8,False,19.0,18.388888888888886,2012-09-19 00:00:00,59.0,1.43,4.7,True,51.6,65.1,False,15.0,False,1014.6,False,False,010000,1007.9,70.0,11.1
,20.611111111111107,False,10.0,False,,16.11111111111111,2012-09-20 00:00:00,54.0,0.0,4.6,False,48.3,61.0,False,12.222222222222221,False,1021.5,True,False,000000,1016.6,69.1,8.0
,23.88888888888889,False,10.0,False,,18.388888888888886,2012-09-21 00:00:00,60.1,0.0,4.2,False,53.3,65.1,False,15.61111111111111,False,1018.8,True,False,000000,1014.0,75.0,7.0
,24.388888888888893,False,9.8,False,20.0,19.166666666666668,2012-09-22 00:00:00,60.1,0.0,3.3,False,59.6,66.5,False,15.61111111111111,False,1013.3,True,False,000000,1008.5,75.9,8.0
,22.22222222222222,False,9.3,False,15.9,17.333333333333332,2012-09-23 00:00:00,55.0,0.22,5.9,True,48.9,63.2,False,12.777777777777779,False,1015.1,False,False,010000,1010.1,72.0,9.9
,19.388888888888893,False,10.0,False,,15.0,2012-09-24 00:00:00,53.1,0.0,3.3,False,40.4,59.0,False,11.722222222222221,False,1020.0,True,False,000000,1015.2,66.9,8.0
,22.22222222222222,False,10.0,False,15.9,16.666666666666668,2012-09-25 00:00:00,54.0,0.0,4.9,False,43.4,62.0,False,12.222222222222221,False,1021.0,True,False,000000,1016.1,72.0,8.9
,25.0,False,10.0,False,,19.833333333333332,2012-09-26 00:00:00,63.0,0.0,4.3,False,56.8,67.7,False,17.22222222222222,False,1018.7,True,False,000000,1013.8,77.0,8.0
,23.88888888888889,False,8.7,False,,20.555555555555557,2012-09-27 00:00:00,64.0,0.06,1.8,True,60.4,69.0,False,17.77777777777778,False,1019.4,False,False,010000,1014.6,75.0,7.0
,20.611111111111107,False,5.7,False,,18.833333333333336,2012-09-28 00:00:00,62.6,0.25,4.1,True,62.8,65.9,False,17.0,False,1018.8,False,True,110000,1013.1,69.1,8.9
,18.277777777777782,False,9.6,False,,15.944444444444445,2012-09-29 00:00:00,57.0,1.72,2.2,False,55.5,60.7,False,13.88888888888889,False,1013.2,True,False,000000,1008.5,64.9,5.1
,20.0,False,10.0,False,15.9,15.88888888888889,2012-09-30 00:00:00,55.0,0.0,2.5,False,50.9,60.6,False,12.777777777777779,False,1010.0,True,False,000000,1005.3,68.0,8.9
,21.11111111111111,False,10.0,False,15.9,15.833333333333334,2012-10-01 00:00:00,52.0,0.0,4.3,False,46.5,60.5,False,11.11111111111111,False,1011.1,True,False,000000,1006.3,70.0,8.9
,20.611111111111107,False,7.3,False,,17.61111111111111,2012-10-02 00:00:00,62.1,0.0,2.4,True,54.2,63.7,False,16.72222222222222,False,1015.5,False,False,010000,1010.6,69.1,8.0
,22.77777777777778,False,1.8,False,,19.0,2012-10-03 00:00:00,63.0,0.38,1.9,False,64.5,66.2,False,17.22222222222222,False,1016.9,False,True,100000,1012.0,73.0,5.1
,23.000000000000004,False,3.8,False,,21.27777777777778,2012-10-04 00:00:00,68.0,0.0,1.0,True,67.0,70.3,False,20.0,False,1019.2,False,False,010000,1014.3,73.4,6.0
,25.611111111111107,False,8.3,False,,20.500000000000004,2012-10-05 00:00:00,61.0,0.0,2.4,False,59.5,68.9,False,16.11111111111111,False,1016.8,True,False,000000,1012.2,78.1,6.0
,25.0,False,9.5,False,21.0,19.944444444444446,2012-10-06 00:00:00,57.0,0.0,5.2,False,56.0,67.9,False,13.88888888888889,False,1011.3,True,False,000000,1006.5,77.0,8.9
,13.88888888888889,False,9.3,False,,11.222222222222223,2012-10-07 00:00:00,48.0,0.0,1.4,True,41.8,52.2,False,8.88888888888889,False,1017.3,False,False,010000,1012.4,57.0,7.0
,12.777777777777779,False,9.5,False,,9.611111111111109,2012-10-08 00:00:00,44.1,0.19,2.6,True,42.1,49.3,False,6.722222222222223,False,1022.5,False,False,010000,1017.3,55.0,6.0
,13.88888888888889,False,9.0,False,14.0,11.944444444444445,2012-10-09 00:00:00,50.0,0.02,5.1,True,47.6,53.5,False,10.0,False,1022.4,False,False,010000,1017.2,57.0,8.9
,18.277777777777782,False,7.3,False,18.1,14.333333333333334,2012-10-10 00:00:00,53.1,0.24,4.8,True,52.8,57.8,False,11.722222222222221,False,1013.7,False,False,010000,1009.7,64.9,8.9
,16.11111111111111,False,10.0,False,20.0,11.88888888888889,2012-10-11 00:00:00,46.9,0.02,5.5,False,35.3,53.4,False,8.277777777777779,False,1018.9,True,False,000000,1014.0,61.0,9.9
,13.277777777777779,False,10.0,False,20.0,10.666666666666668,2012-10-12 00:00:00,48.0,0.0,5.3,False,35.9,51.2,False,8.88888888888889,False,1021.1,True,False,000000,1016.1,55.9,8.9
,11.722222222222221,False,10.0,False,,7.333333333333335,2012-10-13 00:00:00,37.9,0.0,3.1,False,25.9,45.2,False,3.277777777777777,False,1030.8,True,False,000000,1025.8,53.1,7.0
,21.11111111111111,False,10.0,False,18.1,14.833333333333334,2012-10-14 00:00:00,50.0,0.0,5.0,False,45.9,58.7,False,10.0,False,1021.9,True,False,000000,1017.0,70.0,11.1
,21.722222222222218,False,9.4,False,14.0,18.5,2012-10-15 00:00:00,61.0,0.0,4.5,True,57.8,65.3,False,16.11111111111111,False,1009.5,False,False,010000,1004.2,71.1,8.0
,16.11111111111111,False,9.9,False,25.1,13.055555555555555,2012-10-16 00:00:00,51.1,0.2,5.5,False,41.5,55.5,False,10.61111111111111,False,1007.3,True,False,000000,1002.5,61.0,12.0
,16.11111111111111,False,10.0,False,,11.055555555555555,2012-10-17 00:00:00,44.1,0.0,1.3,False,38.0,51.9,False,6.722222222222223,False,1014.3,True,False,000000,1009.4,61.0,5.1
,18.277777777777782,False,9.7,False,15.9,13.777777777777777,2012-10-18 00:00:00,50.0,0.0,3.1,False,46.7,56.8,False,10.0,False,1016.1,True,False,000000,1011.2,64.9,8.0
,18.88888888888889,False,6.1,False,18.1,17.333333333333332,2012-10-19 00:00:00,60.8,0.25,5.2,True,61.1,63.2,False,16.0,False,1010.9,False,True,110000,1005.3,66.0,8.9
,20.611111111111107,False,6.3,False,17.1,17.055555555555557,2012-10-20 00:00:00,57.9,0.64,2.6,False,54.8,62.7,False,14.38888888888889,False,1005.8,True,False,000000,1000.7,69.1,7.0
,18.277777777777782,False,10.0,False,19.0,13.61111111111111,2012-10-21 00:00:00,48.9,0.0,5.0,False,39.0,56.5,False,9.38888888888889,False,1012.9,True,False,000000,1008.1,64.9,8.9
,18.88888888888889,False,10.0,False,19.0,14.333333333333334,2012-10-22 00:00:00,48.9,0.0,4.3,False,40.1,57.8,False,9.38888888888889,False,1017.4,True,False,000000,1012.6,66.0,9.9
,17.77777777777778,False,9.7,False,,15.0,2012-10-23 00:00:00,54.0,0.0,1.7,True,44.6,59.0,False,12.222222222222221,False,1018.8,False,False,010000,1013.9,64.0,4.1
,15.0,False,6.4,False,,13.944444444444445,2012-10-24 00:00:00,55.4,0.03,4.1,True,53.5,57.1,False,13.0,False,1019.9,False,False,010000,1015.1,59.0,7.0
,16.72222222222222,False,10.0,False,,14.444444444444445,2012-10-25 00:00:00,55.0,0.0,3.0,False,51.3,58.0,False,12.777777777777779,False,1023.9,True,False,000000,1018.8,62.1,7.0
,18.277777777777782,False,10.0,False,,16.0,2012-10-26 00:00:00,57.0,0.0,1.5,False,53.4,60.8,False,13.88888888888889,False,1022.6,True,False,000000,1017.7,64.9,4.1
,18.277777777777782,False,9.6,False,,16.61111111111111,2012-10-27 00:00:00,60.1,0.0,4.3,False,53.9,61.9,False,15.61111111111111,False,1017.0,True,False,000000,1012.1,64.9,8.9
,16.11111111111111,False,10.0,False,25.1,14.38888888888889,2012-10-28 00:00:00,55.0,0.0,8.8,False,47.9,57.9,False,12.777777777777779,False,1010.5,True,False,000000,1006.0,61.0,14.0
,17.0,False,6.8,False,49.9,13.555555555555555,2012-10-29 00:00:00,54.0,0.02,15.5,True,50.7,56.4,False,12.222222222222221,False,997.6,False,False,010000,986.5,62.6,28.0
,15.0,False,8.8,False,46.0,11.722222222222221,2012-10-30 00:00:00,50.0,0.76,9.1,True,47.8,53.1,False,10.0,False,988.0,False,False,010000,984.7,59.0,22.0
,10.61111111111111,False,10.0,False,17.1,8.444444444444446,2012-10-31 00:00:00,44.1,0.17,4.4,True,38.4,47.2,False,6.722222222222223,False,999.5,False,False,010000,994.8,51.1,8.9
,10.61111111111111,False,10.0,False,17.1,8.277777777777779,2012-11-01 00:00:00,43.0,0.01,5.6,False,36.6,46.9,False,6.111111111111111,False,1001.8,True,False,000000,996.9,51.1,11.1
,11.722222222222221,False,10.0,False,25.1,8.88888888888889,2012-11-02 00:00:00,46.0,0.0,5.1,False,35.2,48.0,False,7.777777777777778,False,1003.4,True,False,000000,998.6,53.1,9.9
,10.61111111111111,False,10.0,False,25.1,7.055555555555557,2012-11-03 00:00:00,41.0,0.0,7.3,False,29.6,44.7,False,5.0,False,1009.5,True,False,000000,1004.6,51.1,11.1
,10.0,False,10.0,False,21.0,6.222222222222224,2012-11-04 00:00:00,39.0,0.0,6.1,False,29.6,43.2,False,3.888888888888889,False,1014.1,True,False,000000,1009.2,50.0,11.1
,7.222222222222222,False,10.0,False,,5.166666666666665,2012-11-05 00:00:00,37.9,0.0,4.3,False,25.0,41.3,False,3.277777777777777,False,1016.4,True,False,000000,1011.4,45.0,7.0
,5.611111111111112,False,10.0,False,,2.5555555555555562,2012-11-06 00:00:00,33.1,0.0,4.8,False,17.4,36.6,False,0.6111111111111119,False,1022.0,True,False,000000,1017.0,42.1,8.9
,5.0,False,7.3,True,28.0,2.6111111111111125,2012-11-07 00:00:00,30.9,0.0,8.6,True,26.7,36.7,False,-0.6111111111111119,False,1014.4,False,True,111000,1009.3,41.0,15.9
,8.88888888888889,False,6.1,True,22.9,2.7777777777777777,2012-11-08 00:00:00,30.2,1.18,6.5,False,26.9,37.0,False,-1.0000000000000004,False,1008.2,False,False,001000,1003.4,48.0,12.0
3.9,11.722222222222221,False,10.0,False,18.1,5.999999999999998,2012-11-09 00:00:00,36.0,0.06,7.8,False,23.5,42.8,False,2.2222222222222223,False,1015.9,True,False,000000,1010.9,53.1,12.0
,12.777777777777779,False,7.9,False,,8.88888888888889,2012-11-10 00:00:00,42.1,0.0,2.0,False,35.0,48.0,False,5.611111111111112,False,1025.0,True,False,000000,1020.0,55.0,5.1
,17.77777777777778,False,7.0,False,,12.611111111111112,2012-11-11 00:00:00,50.0,0.0,1.6,False,45.1,54.7,False,10.0,False,1030.8,True,False,000000,1025.8,64.0,5.1
,18.88888888888889,False,7.4,False,17.1,13.722222222222223,2012-11-12 00:00:00,48.0,0.0,3.4,False,50.2,56.7,False,8.88888888888889,False,1029.6,False,True,100000,1024.9,66.0,8.9
,16.72222222222222,False,9.1,False,19.0,10.999999999999998,2012-11-13 00:00:00,44.1,0.06,5.2,True,46.2,51.8,False,6.722222222222223,False,1024.5,False,False,010000,1019.5,62.1,8.9
,8.277777777777779,False,10.0,False,15.9,5.38888888888889,2012-11-14 00:00:00,37.0,0.03,5.7,False,26.5,41.7,False,2.7777777777777777,False,1031.8,True,False,000000,1026.8,46.9,8.9
,7.222222222222222,False,10.0,False,14.0,4.61111111111111,2012-11-15 00:00:00,35.1,0.0,4.7,False,24.6,40.3,False,1.722222222222223,False,1029.8,True,False,000000,1024.9,45.0,9.9
,7.777777777777778,False,10.0,False,,5.1111111111111125,2012-11-16 00:00:00,37.9,0.0,4.0,False,26.3,41.2,False,3.277777777777777,False,1026.5,True,False,000000,1021.7,46.0,8.9
,10.61111111111111,False,10.0,False,,6.500000000000002,2012-11-17 00:00:00,39.0,0.0,4.6,False,27.7,43.7,False,3.888888888888889,False,1034.9,True,False,000000,1028.6,51.1,8.0
,9.38888888888889,False,9.8,False,,6.388888888888889,2012-11-18 00:00:00,37.9,0.0,5.4,False,30.8,43.5,False,3.277777777777777,False,1037.1,True,False,000000,1032.2,48.9,9.9
,8.277777777777779,False,10.0,False,17.1,5.999999999999998,2012-11-19 00:00:00,37.0,0.0,5.8,False,34.1,42.8,False,2.7777777777777777,False,1032.6,True,False,000000,1026.9,46.9,11.1
,10.61111111111111,False,10.0,False,,6.888888888888888,2012-11-20 00:00:00,39.9,0.0,3.6,False,32.8,44.4,False,4.388888888888888,False,1022.1,True,False,000000,1017.5,51.1,6.0
,11.722222222222221,False,10.0,False,,7.88888888888889,2012-11-21 00:00:00,39.9,0.0,3.7,False,31.5,46.2,False,4.388888888888888,False,1021.7,True,False,000000,1016.8,53.1,8.0
,12.222222222222221,False,10.0,False,,8.444444444444446,2012-11-22 00:00:00,41.0,0.0,3.0,False,35.3,47.2,False,5.0,False,1023.4,True,False,000000,1018.5,54.0,5.1
,13.277777777777779,False,8.8,False,,9.166666666666666,2012-11-23 00:00:00,43.0,0.0,3.2,False,40.8,48.5,False,6.111111111111111,False,1015.9,True,False,000000,1010.9,55.9,8.9
,11.722222222222221,False,9.9,False,26.0,6.555555555555554,2012-11-24 00:00:00,37.9,0.01,7.8,True,25.7,43.8,False,3.277777777777777,False,1006.6,False,False,010000,1001.7,53.1,14.0
,4.388888888888888,False,10.0,False,21.0,2.5555555555555562,2012-11-25 00:00:00,33.1,0.0,7.1,False,17.2,36.6,False,0.6111111111111119,False,1011.6,True,False,000000,1006.7,39.9,12.0
,8.88888888888889,False,10.0,False,19.0,4.61111111111111,2012-11-26 00:00:00,36.0,0.0,4.9,False,19.7,40.3,False,2.2222222222222223,False,1017.3,True,False,000000,1012.4,48.0,8.0
,6.722222222222223,False,7.0,True,,3.7222222222222237,2012-11-27 00:00:00,34.0,0.0,4.4,True,27.2,38.7,False,1.1111111111111112,False,1024.2,False,False,011000,1019.1,44.1,9.9
,5.0,False,9.6,False,18.1,2.6111111111111125,2012-11-28 00:00:00,34.0,0.53,5.3,False,27.0,36.7,False,1.1111111111111112,False,1022.9,True,False,000000,1017.9,41.0,8.9
,6.111111111111111,False,9.7,False,18.1,3.0555555555555554,2012-11-29 00:00:00,34.0,0.0,5.8,False,21.9,37.5,False,1.1111111111111112,False,1025.9,True,False,000000,1020.8,43.0,8.9
,7.777777777777778,False,9.3,False,18.1,5.333333333333334,2012-11-30 00:00:00,37.9,0.0,4.2,False,25.7,41.6,False,3.277777777777777,False,1027.8,True,False,000000,1022.8,46.0,9.9
,6.111111111111111,False,9.1,False,22.0,3.4999999999999982,2012-12-01 00:00:00,36.0,0.0,9.0,False,32.0,38.3,False,2.2222222222222223,False,1031.5,True,False,000000,1026.6,43.0,14.0
,10.61111111111111,False,3.6,False,,6.833333333333332,2012-12-02 00:00:00,39.9,0.0,2.6,False,41.0,44.3,False,4.388888888888888,False,1026.8,False,True,100000,1021.9,51.1,8.0
,15.61111111111111,False,7.0,False,15.0,11.944444444444445,2012-12-03 00:00:00,48.9,0.04,3.9,True,45.3,53.5,False,9.38888888888889,False,1021.4,False,False,010000,1016.4,60.1,9.9
,16.72222222222222,False,6.8,False,,11.666666666666666,2012-12-04 00:00:00,46.9,0.04,2.5,True,47.3,53.0,False,8.277777777777779,False,1023.1,False,False,010000,1018.4,62.1,7.0
,15.0,False,9.4,False,25.1,11.38888888888889,2012-12-05 00:00:00,39.9,0.03,6.2,True,40.3,52.5,False,4.388888888888888,False,1016.3,False,False,010000,1011.5,59.0,15.0
,4.388888888888888,False,10.0,False,25.1,1.6666666666666667,2012-12-06 00:00:00,28.9,0.0,3.6,False,16.8,35.0,False,-1.722222222222223,False,1025.5,True,False,000000,1020.5,39.9,9.9
,7.222222222222222,False,7.9,False,,4.055555555555554,2012-12-07 00:00:00,35.1,0.0,2.2,True,30.7,39.3,False,1.722222222222223,False,1023.0,False,False,010000,1017.6,45.0,7.0
,10.0,False,3.2,False,,7.722222222222222,2012-12-08 00:00:00,42.8,0.46,2.4,True,44.3,45.9,False,5.999999999999998,False,1013.7,False,False,010000,1009.5,50.0,6.0
,10.0,False,7.1,False,20.0,7.833333333333333,2012-12-09 00:00:00,42.1,0.04,5.0,True,41.4,46.1,False,5.611111111111112,False,1020.0,False,False,010000,1015.2,50.0,11.1
,15.0,False,3.0,False,18.1,10.111111111111112,2012-12-10 00:00:00,43.0,0.2,3.7,True,49.4,50.2,False,6.111111111111111,False,1010.5,False,True,110000,1005.9,59.0,8.9
,15.0,False,8.7,False,21.0,9.222222222222221,2012-12-11 00:00:00,42.1,0.06,4.9,True,39.4,48.6,False,5.611111111111112,False,1011.2,False,False,010000,1003.7,59.0,8.9
,6.722222222222223,False,10.0,False,,4.500000000000001,2012-12-12 00:00:00,36.0,0.01,3.3,False,23.6,40.1,False,2.2222222222222223,False,1026.0,True,False,000000,1021.1,44.1,7.0
,7.777777777777778,False,10.0,False,,4.61111111111111,2012-12-13 00:00:00,36.0,0.0,1.7,False,24.6,40.3,False,2.2222222222222223,False,1029.8,True,False,000000,1024.8,46.0,6.0
,8.88888888888889,False,10.0,False,,5.222222222222221,2012-12-14 00:00:00,37.0,0.0,4.1,False,23.2,41.4,False,2.7777777777777777,False,1024.4,True,False,000000,1019.4,48.0,8.0
,8.277777777777779,False,9.9,False,,5.888888888888889,2012-12-15 00:00:00,37.9,0.0,2.8,False,27.1,42.6,False,3.277777777777777,False,1024.5,True,False,000000,1019.5,46.9,6.0
,8.277777777777779,False,7.5,False,22.9,6.944444444444445,2012-12-16 00:00:00,43.0,0.0,6.5,True,37.8,44.5,False,6.111111111111111,False,1019.8,False,False,010000,1014.6,46.9,12.0
,6.111111111111111,False,6.3,False,26.0,5.444444444444443,2012-12-17 00:00:00,39.9,0.56,8.6,True,40.2,41.8,False,4.388888888888888,False,1011.6,False,False,010000,1006.7,43.0,15.0
,12.222222222222221,False,5.3,False,22.0,8.166666666666668,2012-12-18 00:00:00,42.1,0.64,6.3,True,43.5,46.7,False,5.611111111111112,False,1000.5,False,False,010000,996.0,54.0,12.0
,8.88888888888889,False,10.0,False,24.1,6.722222222222223,2012-12-19 00:00:00,41.0,0.51,8.8,False,29.6,44.1,False,5.0,False,1007.0,True,False,000000,1001.5,48.0,14.0
