STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT
725053 94728  20141114    38.6 24    26.0 24  1016.7 19  1011.3 24    8.3 24    5.6 21    9.9   19.0    48.0    35.1   0.26G 999.9  010000
725053 94728  20141115    37.2 24    17.3 24  1024.7 24  1019.7 24   10.0 23    4.1 21    6.0  999.9    42.1    33.1   0.06G 999.9  000000
725053 94728  20141116    40.0 24    20.4 24  1026.6 24  1021.6 24   10.0 24    2.9 24    7.0  999.9    44.1    33.1   0.00G 999.9  000000
725053 94728  20141117    43.7 24    38.2 24  1014.9 11  1006.1 24    4.2 24    2.6 23    8.9  999.9    52.0    35.1   0.49G 999.9  110000
725053 94728  20141118    35.4 24    16.3 24  1008.3 22  1002.7 24    9.9 24    8.5 23   15.9   27.0    52.0    27.0   1.08G 999.9  010000
725053 94728  20141119    26.7 24     4.5 24  1021.4 24  1016.4 24   10.0 24    6.9 20    9.9   21.0    45.0    21.9   0.00G 999.9  000000
725053 94728  20141120    38.2 24    16.3 24  1014.6 24  1009.7 24   10.0 24    5.7 22   11.1   22.9    45.0    21.9   0.00G 999.9  000000
725053 94728  20141121    32.3 24     8.1 24  1022.2 24  1017.2 24   10.0 24    7.5 22   11.1   20.0    45.0    28.0   0.00G 999.9  000000
725053 94728  20141122    34.3 24    11.1 24  1029.9 24  1024.8 24   10.0 24    3.7 23    8.0   15.9    44.1    28.0   0.00G 999.9  000000
725053 94728  20141123    47.4 24    22.2 24  1021.7 24  1016.7 24   10.0 24    4.0 23    9.9   20.0    57.0    28.0   0.00G 999.9  000000
725053 94728  20141124    60.7 24    53.2 24  1007.5 19  1003.3 24    7.9 24    4.0 19    8.9   20.0    69.1    43.0   0.68G 999.9  010000
725053 94728  20141125    60.0 24    40.4 24  1011.9 24  1007.0 24   10.0 24    4.3 22    8.9   17.1    66.9*   52.0*  0.02G 999.9  000000
725053 94728  20141126    42.9 24    30.4 24  1018.5 19  1012.7 24    6.4 24    6.6 24   15.9   28.9    52.0*   34.0*  0.01G 999.9  011000
725053 94728  20141127    36.3 24    30.3 24  1013.5 15  1008.5 24    8.6 24    4.5 22    8.9   14.0    51.1    34.0   1.23G 999.9  011000
725053 94728  20141128    33.5 24    19.6 24  1020.1 24  1015.1 24   10.0 24    5.6 22    8.9   21.0    37.0    30.9   0.02G 999.9  000000
725053 94728  20141129    31.4 24    12.7 24  1026.1 24  1021.0 24   10.0 24    3.1 24    7.0  999.9    37.0    27.0   0.00G 999.9  000000
725053 94728  20141130    47.5 24    30.7 24  1021.2 24  1016.3 24   10.0 24    3.3 21    7.0  999.9    54.0    27.0   0.00G 999.9  000000
725053 94728  20141201    55.4 24    40.5 24  1020.0 24  1015.1 24    9.8 24    5.7 24    8.9   18.1    64.9    45.0   0.00G 999.9  010000
725053 94728  20141202    39.4 24    26.8 24  1033.3 21  1028.3 24    9.3 24    8.0 22   13.0   22.0    44.1*   35.1*  0.09G 999.9  010000
725053 94728  20141203    43.8 24    39.6 24  1021.7 15  1016.4 24    5.4 24    6.1 21   12.0   21.0    46.4*   41.0*  0.09G 999.9  010000
725053 94728  20141204    41.2 24    22.5 24  1026.2 24  1021.2 24   10.0 24    5.8 23    9.9   21.0    46.0    37.0   0.05G 999.9  000000
725053 94728  20141205    38.4 24    26.0 24  1033.7 22  1028.4 24    9.4 24    6.1 24   11.1   17.1    45.0    34.0   0.00G 999.9  010000
725053 94728  20141206    44.8 24    42.0 24  1021.4 11  1019.4 24    3.0 24    2.6 24    7.0  999.9    50.0    34.0   0.68G 999.9  010000
725053 94728  20141207    38.2 24    24.6 24  1028.6 22  1023.2 24    9.1 24   10.4 23   15.9   31.1    50.0    34.0   1.09G 999.9  010000
725053 94728  20141208    29.2 24    11.1 24  1036.7 20  1031.3 24   10.0 24    8.9 24   13.0   20.0    42.1    24.1   0.04G 999.9  000000
725053 94728  20141209    38.2 24    33.7 24  1019.3 15  1012.5 24    6.3 24   10.4 24   19.0   27.0    42.1    24.1   0.53G 999.9  010000
725053 94728  20141210    37.7 24    32.7 24  1003.7 17   998.5 24    7.0 24    6.6 24   11.1   22.9    42.1    32.0   2.01G 999.9  011000
725053 94728  20141211    34.1 24    22.5 24  1005.5 22  1000.0 24    8.8 24    7.3 23   12.0   22.0    39.9    30.9   0.09G 999.9  001000
725053 94728  20141212    34.5 24    21.0 24  1013.4 24  1008.4 24   10.0 24    6.2 23   11.1   15.9    37.9    30.9   0.01G   1.2  000000
725053 94728  20141213    37.5 24    23.7 24  1014.5 21  1009.4 24   10.0 24    8.2 24   12.0   21.0    44.1    32.0   0.00G 999.9  000000
725053 94728  20141214    41.0 24    28.3 24  1012.2 23  1007.3 24   10.0 24    5.9 20   12.0   18.1    46.0    37.9   0.00G 999.9  000000
725053 94728  20141215    41.6 24    28.7 24  1016.6 24  1011.7 24   10.0 24    3.0 24    7.0  999.9    48.0    37.0   0.00G 999.9  000000
725053 94728  20141216    43.2 24    35.2 24  1018.3 21  1012.9 24    8.3 24    2.8 24    7.0  999.9    48.9    37.0   0.00G 999.9  010000
725053 94728  20141217    47.4 24    39.7 24  1010.3 16  1005.5 24    6.7 24    4.2 22    9.9   20.0    54.0    37.9   0.22G 999.9  010000
725053 94728  20141218    40.7 24    24.2 24  1013.5 24  1008.6 24   10.0 24    7.8 24   11.1   25.1    54.0    37.9   0.02G 999.9  000000
725053 94728  20141219    36.2 24    21.6 24  1016.5 23  1011.4 24   10.0 24    6.4 23    9.9   17.1    42.1    32.0   0.00G 999.9  000000
725053 94728  20141220    31.7 24    19.1 24  1023.9 23  1018.7 24   10.0 24    4.8 24    8.0   15.0    37.9    30.0   0.00G 999.9  000000
725053 94728  20141221    32.4 24    23.2 24  1025.7 22  1020.6 24    9.6 24    3.8 24    7.0  999.9    36.0    30.0   0.00G 999.9  000000
725053 94728  20141222    37.4 24    31.8 24  1025.9 20  1020.9 24    8.5 24    5.0 24    8.9  999.9    43.0    30.9   0.00G 999.9  001000
725053 94728  20141223    44.4 24    41.8 24  1020.1 12  1015.3 24    4.2 24    7.0 24   13.0   22.9    46.4*   42.8*  0.18G 999.9  010000
725053 94728  20141224    45.5 24    44.1 24  1014.2 18  1008.6 24    3.3 24    5.7 24    8.9   14.0    53.1    43.0   0.05G 999.9  010000
725053 94728  20141225    53.2 24    41.7 24  1007.1 17  1000.4 24    7.7 24    7.3 24   13.0   25.1    62.6*   48.0*  0.86G 999.9  010000
725053 94728  20141226    44.9 24    27.6 24  1021.6 24  1016.7 24   10.0 24    5.6 23    9.9   15.9    50.0    39.9   0.09G 999.9  000000
725053 94728  20141227    47.7 24    30.1 24  1022.9 24  1018.0 24   10.0 24    3.5 23    7.0  999.9    55.0    39.9   0.00G 999.9  000000
725053 94728  20141228    49.4 24    36.8 24  1014.8 23  1009.8 24    9.1 24    5.0 23    9.9   19.0    55.0    44.1   0.00G 999.9  010000
725053 94728  20141229    41.4 24    21.6 24  1020.3 24  1015.3 24   10.0 24    4.8 23    9.9   18.1    54.0    37.9   0.10G 999.9  000000
725053 94728  20141230    32.5 24    14.6 24  1026.9 24  1021.8 24   10.0 24    4.3 21    7.0   15.0    44.1    30.0   0.00G 999.9  000000
725053 94728  20141231    29.4 24     8.5 24  1026.7 24  1021.6 24   10.0 24    4.3 23    8.9   18.1    34.0    27.0   0.00G 999.9  000000
725053 94728  20150101    31.4 24     8.1 24  1019.6 24  1014.6 24   10.0 24    5.3 22    9.9   25.1    39.0    27.0   0.00G 999.9  000000
725053 94728  20150102    38.7 24    16.1 24  1020.5 24  1015.5 24   10.0 24    7.0 21    9.9   20.0    42.1    27.0   0.00G 999.9  000000
725053 94728  20150103    35.5 24    22.4 24  1032.6 16  1027.1 24    7.6 24    5.0 24    8.9   14.0    42.1    33.1   0.00G 999.9  011000
725053 94728  20150104    45.4 24    42.3 24  1010.6 12  1009.3 24    5.8 24    5.1 24    8.9   19.0    55.9    33.1   0.89G 999.9  010000
725053 94728  20150105    40.9 24    19.1 24  1015.5 24  1010.6 24    9.7 24    9.7 22   15.9   40.0    55.9    28.9   0.12G 999.9  010000
725053 94728  20150106    21.0 24     4.8 24  1026.7 18  1020.8 24    7.3 24    4.2 24    9.9   22.0    27.0*   19.0*  0.00G 999.9  001000
725053 94728  20150107    20.7 24     5.7 24  1015.9 24  1010.8 24    9.7 24    9.5 21   15.9   29.9    23.0    15.1   0.05G 999.9  000000
725053 94728  20150108    13.0 24    -6.2 24  1027.1 24  1021.9 24   10.0 24    8.8 22   18.1   31.1    23.0     8.1   0.00G   1.2  000000
725053 94728  20150109    24.9 24     7.5 24  1019.3 21  1013.8 24    8.7 24    7.4 22   14.0   21.0    33.1*   16.0*  0.00G 999.9  001000
725053 94728  20150110    21.1 24    -0.3 24  1028.0 24  1022.9 24   10.0 24    7.5 22   15.0   20.0    33.1    16.0   0.07G 999.9  000000
725053 94728  20150111    25.7 24     3.0 24  1035.9 24  1030.7 24   10.0 24    5.5 24    9.9   20.0    37.0    16.0   0.00G   1.2  000000
725053 94728  20150112    36.9 24    23.7 24  1029.2 17  1022.1 24    6.6 24    3.3 23    8.9   15.0    37.9*   35.1*  0.01G   1.2  010000
725053 94728  20150113    29.5 24    17.3 24  1030.6 21  1025.0 24    9.8 24    7.3 23   14.0   19.0    39.0    19.0   0.35G 999.9  010000
725053 94728  20150114    22.8 24     9.5 24  1031.1 20  1025.9 24   10.0 24    6.4 24   11.1   15.0    36.0    16.0   0.00G 999.9  000000
725053 94728  20150115    29.5 24    16.3 24  1019.8 24  1014.8 24   10.0 24    3.6 22    8.0  999.9    34.0*   25.0*  0.00G 999.9  000000
725053 94728  20150116    33.4 24    14.9 24  1012.0 24  1007.0 24    9.5 24    7.3 22   13.0   25.1    43.0    25.0   0.00G 999.9  000000
725053 94728  20150117    22.2 24     1.8 24  1026.1 24  1021.0 24   10.0 24    6.5 24   15.9   26.0    43.0    17.1   0.00G 999.9  000000
725053 94728  20150118    35.1 24    27.8 24  1021.2 14  1012.2 24    5.7 24    3.3 23    6.0  999.9    42.8*   30.0*  0.00G 999.9  110000
725053 94728  20150119    39.2 24    27.9 24  1008.4 22  1003.4 24    9.4 24    6.2 23   11.1   22.9    42.1    30.9   2.10G 999.9  010000
725053 94728  20150120    37.5 24    20.2 24  1012.3 24  1007.4 24   10.0 24    5.1 23    8.0   17.1    42.1    34.0   0.00G 999.9  000000
725053 94728  20150121    31.4 24     8.9 24  1019.4 24  1014.3 24   10.0 24    4.2 24    7.0  999.9    39.9    25.0   0.00G 999.9  000000
725053 94728  20150122    34.4 24    19.0 24  1022.5 20  1017.3 24    8.3 24    3.4 23    8.0  999.9    39.9    25.0   0.00G 999.9  000000
725053 94728  20150123    32.7 24    15.6 24  1024.9 24  1019.8 24   10.0 24    5.5 22    8.9   19.0    39.9    28.0   0.00G 999.9  000000
725053 94728  20150124    35.4 24    29.3 24  1005.6 14   998.8 24    4.2 24    5.5 24   11.1   17.1    39.0    28.0   0.66G 999.9  111000
725053 94728  20150125    37.8 24    20.0 24  1004.0 24   999.1 24    9.9 24    5.8 24    9.9   22.9    42.1    33.1   0.06G   3.1  000000
725053 94728  20150126    26.5 24    12.7 24  1014.6 16  1009.1 24    5.6 24    9.8 24   17.1   28.9    35.1*   21.2*  0.00G   2.0  101000
725053 94728  20150127    24.8 24    16.8 24  1005.1 12  1000.4 24    4.3 24    8.8 24   17.1   27.0    30.0*   21.0*  0.78G   2.0  101000
725053 94728  20150128    23.6 24     3.8 24  1014.8 24  1009.8 24   10.0 24    7.7 24   12.0   21.0    34.0    16.0   0.36G   7.9  000000
725053 94728  20150129    26.6 24     6.5 24  1024.2 24  1019.2 24   10.0 24    3.1 21    6.0  999.9    34.0    16.0   0.00G   7.9  000000
725053 94728  20150130    34.2 24    23.0 24  1012.6 19  1007.6 24    7.8 24    6.7 24   15.0   29.9    37.9    19.0   0.07G   5.9  001000
725053 94728  20150131    19.6 24    -0.2 24  1018.5 24  1013.5 24   10.0 24   11.8 24   17.1   34.0    37.9    12.9   0.01G   7.1  000000
725053 94728  20150201    27.6 24    11.4 24  1021.9 24  1016.9 24    9.9 24    3.5 21    8.9   15.9    36.0    19.9   0.00G   7.1  000000
725053 94728  20150202    29.9 24    25.0 24  1008.1 12  1000.1 24    3.0 24    6.8 24   15.0   26.0    36.0    19.9   0.71G   5.9  111000
725053 94728  20150203    18.1 24     7.6 24  1019.8 24  1013.8 24    8.9 24    7.2 23   12.0   26.0    34.0    12.9   0.34G   7.1  000000
725053 94728  20150204    31.2 24    17.3 24  1023.0 24  1018.0 24    9.1 24    4.0 24    8.0   14.0    42.1    12.9   0.00G   7.9  000000
725053 94728  20150205    33.8 24    16.1 24  1014.6 24  1009.6 24   10.0 24    6.3 21   11.1   22.9    43.0    21.0   0.00G   7.9  000000
725053 94728  20150206    17.9 24    -1.5 24  1022.5 24  1017.4 24   10.0 24    7.6 21   12.0   24.1    27.0*   12.0*  0.00G   7.9  000000
725053 94728  20150207    29.8 24    12.6 24  1019.7 22  1014.6 24    9.0 24    3.5 24    8.9   15.0    37.9    12.0   0.00G   7.9  001000
725053 94728  20150208    35.1 24    27.6 24  1013.7 22  1008.6 24    5.9 24    5.9 24   13.0   18.1    39.9    25.0   0.02G   7.9  000000
725053 94728  20150209    27.7 24    21.0 24  1014.8 22  1009.7 24    8.8 24    9.6 24   15.9   22.9    37.0    25.0   0.03G   7.9  001000
725053 94728  20150210    30.0 24    19.3 24  1016.7 23  1011.8 24    9.6 24    8.1 22   11.1   20.0    39.9    25.0   0.07G   7.9  001000
725053 94728  20150211    28.3 24    12.2 24  1017.2 24  1012.1 24   10.0 24    7.8 23   15.9   24.1    39.9    21.9   0.01G   7.9  000000
725053 94728  20150212    32.3 24    19.4 24  1009.9 23  1004.7 24    8.9 24    4.6 24    8.9   21.0    39.9    21.9   0.00G   7.9  001000
725053 94728  20150213    16.1 24    -4.7 24  1017.2 24  1012.1 24   10.0 24    8.8 24   15.9   28.0    39.9     8.1   0.00G   7.9  000000
725053 94728  20150214    23.4 24     4.9 24  1014.0 21  1007.3 24    8.5 24    4.6 23    8.9   20.0    32.0     8.1   0.00G   7.9  001000
725053 94728  20150215    18.9 24     4.1 24  1005.5 22   999.8 24    8.8 24   10.8 24   15.0   34.0    32.0    10.0   0.02G   7.9  001000
725053 94728  20150216     9.8 24   -11.8 24  1020.5 24  1015.3 24   10.0 24    8.5 23   17.1   32.1    25.0     3.0   0.00G   9.1  000000
725053 94728  20150217    20.2 24     5.0 24  1014.4 19  1009.2 24    6.7 24    3.9 24    8.9  999.9    27.0     3.0   0.11G   9.1  001000
725053 94728  20150218    24.9 24    10.3 24  1011.2 24  1006.2 24    9.6 24    2.9 22    7.0  999.9    33.1    14.0   0.03G  11.8  000000
725053 94728  20150219    20.9 24     2.1 24  1008.1 22  1003.0 24    9.7 24    9.3 22   14.0   25.1    33.1    14.0   0.00G   9.1  001000
725053 94728  20150220    10.0 24   -11.1 24  1021.3 23  1016.1 23   10.0 24    9.7 24   14.0   27.0    27.0     1.9   0.00G   9.1  000000
725053 94728  20150221    20.5 24     3.2 24  1031.1 20  1025.1 24    7.7 24    4.6 22    8.0   17.1    28.9     1.9   0.00G   9.1  001000
725053 94728  20150222    34.3 24    28.2 24  1021.2 19  1016.3 24    4.5 24    2.1 24    7.0   17.1    43.0*   28.9*  0.71G   9.1  111000
725053 94728  20150223    28.2 24     8.4 24  1024.0 24  1019.0 24   10.0 24    8.7 22   15.0   24.1    43.0    15.1   0.10G  13.0  000000
725053 94728  20150224    12.1 24    -6.8 24  1025.2 24  1020.0 24   10.0 24    6.0 23   13.0   21.0    21.9*    3.9*  0.00G  11.8  000000
725053 94728  20150225    27.6 24     9.5 24  1010.4 24  1005.3 24   10.0 24    5.8 24    9.9   21.0    37.0*   19.9*  0.00G  11.8  000000
725053 94728  20150226    26.8 24     8.2 24  1015.6 23  1010.5 24    9.7 24    6.1 23    9.9   15.9    37.0    19.9   0.00G  11.8  000000
725053 94728  20150227    23.2 24     5.0 24  1025.7 24  1020.6 24   10.0 24    4.6 22    8.9  999.9    32.0    18.0   0.00G  11.0  000000
725053 94728  20150228    21.5 24    -1.9 24  1039.7 24  1034.7 23   10.0 24    3.6 22    8.9   15.0    30.0    12.9   0.00G  11.0  000000
725053 94728  20150301    27.2 24     7.0 24  1037.6 20  1031.2 24    7.3 24    2.5 22    7.0   17.1    30.9    24.1   0.00G  11.0  101000
725053 94728  20150302    32.4 24    19.1 24  1020.2 16  1015.4 24    7.5 24    5.3 23   13.0   27.0    39.0    24.1   0.52G   9.8  001000
725053 94728  20150303    28.2 24    11.9 24  1027.7 22  1022.1 24    8.5 24    4.7 23   14.0   20.0    39.0    21.9   0.00G  15.0  001000
725053 94728  20150304    38.5 24    33.0 24  1010.3 20  1006.0 24    5.4 24    5.4 22    8.9   21.0    45.0    30.9   0.68G  14.2  011000
725053 94728  20150305    30.3 24    27.2 24  1015.8 15  1012.2 24    2.2 24    5.4 23    9.9   15.9    43.0*   19.4*  0.48G  13.0  111000
725053 94728  20150306    19.4 24     3.2 24  1030.9 23  1025.5 24    8.7 24    4.7 22    9.9   17.1    39.9    12.0   0.52G  13.0  000000
725053 94728  20150307    26.1 24     8.7 24  1024.0 24  1019.0 24    9.8 24    5.8 23   11.1   21.0    37.9    12.0   0.00G  18.9  000000
725053 94728  20150308    41.4 24    21.3 24  1017.6 24  1012.6 24    9.8 24    4.0 23   11.1   19.0    48.9*   37.0*  0.00G  18.1  000000
725053 94728  20150309    46.6 24    23.0 24  1020.7 24  1015.7 24    9.8 24    4.2 23    7.0   15.0    54.0    37.0   0.01G  16.1  010000
725053 94728  20150310    47.2 24    30.1 24  1024.6 21  1019.0 24    8.5 24    3.3 24    7.0   14.0    54.0    39.0   0.13A  13.0  010000
725053 94728  20150311    48.8 24    39.6 24  1014.8 16  1009.9 24    6.5 24    4.5 24    9.9   19.0    59.0    39.0   0.47G  11.0  010000
725053 94728  20150312    45.1 24    11.0 24  1025.7 24  1020.7 24   10.0 24    7.7 24   15.0   25.1    59.0    39.9   0.01G   5.9  000000
725053 94728  20150313    37.6 24     4.8 24  1035.4 24  1030.3 24   10.0 24    5.6 23    8.9   15.9    46.9    30.9   0.00G   3.9  000000
725053 94728  20150314    44.0 24    37.5 24  1021.2 16  1014.2 24    6.4 24    4.0 22    9.9   19.0    51.1    30.9   0.23G   2.0  010000
725053 94728  20150315    42.4 24    31.3 24  1007.8 22  1002.8 24    9.3 24    8.8 23   15.0   29.9    51.1    39.0   0.58G   1.2  010000
725053 94728  20150316    40.7 24    23.7 24  1014.4 24  1009.4 24   10.0 24    4.6 24   14.0   22.0    52.0    35.1   0.00G 999.9  000000
725053 94728  20150317    49.7 24    31.1 24  1004.9 24  1000.0 24    9.5 24    6.9 21   17.1   35.9    57.0    35.1   0.01G 999.9  010000
725053 94728  20150318    33.9 24     8.7 24  1015.7 24  1010.7 24   10.0 24    9.6 21   17.1   28.0    39.0*   30.0*  0.01G 999.9  000000
725053 94728  20150319    34.0 24     5.1 24  1024.5 24  1019.4 24   10.0 24    5.5 22    8.9   18.1    43.0    28.9   0.00G 999.9  000000
725053 94728  20150320    34.5 24    12.3 24  1025.9 22  1020.8 24    6.7 24    5.8 24   12.0   18.1    43.0    28.9   0.00G 999.9  101000
725053 94728  20150321    33.7 24    27.5 24  1016.4 16  1012.4 24    4.8 24    5.3 24   13.0   19.0    45.0*   28.4*  0.40G 999.9  001000
725053 94728  20150322    39.1 24    16.9 24  1015.9 24  1011.0 24    9.7 24    7.2 23   12.0   22.0    46.9    28.9   0.00G   5.1  000000
725053 94728  20150323    30.3 24     4.3 24  1022.6 24  1017.5 24   10.0 24    5.5 22    9.9   17.1    43.0    23.0   0.00G 999.9  000000
725053 94728  20150324    33.8 24     5.9 24  1026.0 24  1020.9 24   10.0 24    4.2 23    9.9  999.9    45.0    23.0   0.00G 999.9  000000
725053 94728  20150325    39.9 24    20.1 24  1028.0 24  1023.0 24    9.7 24    3.5 24    9.9   15.9    48.9    26.1   0.00G 999.9  010000
725053 94728  20150326    46.9 24    42.5 24  1014.8 14  1009.4 24    5.0 24    1.9 24    8.0   14.0    61.0    34.0   0.05G 999.9  010000
725053 94728  20150327    43.9 24    36.6 24  1006.0 14  1001.4 24    9.1 24    4.2 24   12.0   20.0    62.1    39.0   0.59G 999.9  010000
725053 94728  20150328    37.2 24    21.1 24  1009.7 24  1004.8 24    9.8 24    6.3 23   11.1   19.0    46.0    33.1   0.27G 999.9  001000
725053 94728  20150329    33.4 24     6.3 24  1021.9 24  1016.9 24    9.7 24    5.8 23    9.9   18.1    46.0    25.0   0.00G 999.9  000000
725053 94728  20150330    43.3 24    20.5 24  1013.4 23  1008.5 24    9.8 24    6.6 21   14.0   25.1    54.0    25.0   0.00G 999.9  001000
725053 94728  20150331    42.2 24    27.9 24  1010.2 23  1005.4 22    9.5 24    5.1 22    9.9   22.9    54.0    36.0   0.00G 999.9  010000
725053 94728  20150401    38.9 24    22.1 24  1015.6 22  1011.8 19    9.5 24    4.7 24    8.9   19.0    51.1    32.0   0.17G 999.9  010000
725053 94728  20150402    51.8 24    21.2 24  1021.2 24  1016.3 24   10.0 24    4.5 22   13.0   24.1    66.9    32.0   0.00G 999.9  000000
725053 94728  20150403    61.1 24    43.9 24  1010.6 21  1005.6 24    9.1 24    6.3 23   11.1   22.0    64.0*   59.0*  0.00G 999.9  010000
725053 94728  20150404    52.9 24    35.8 24  1008.5 19  1002.3 24    8.6 24    7.4 23   15.9   29.9    64.0    46.0   0.05G 999.9  010000
725053 94728  20150405    49.3 24    20.8 24  1020.7 24  1015.8 24   10.0 24    4.8 21   11.1   22.9    61.0    42.1   0.01G 999.9  000000
725053 94728  20150406    50.8 24    34.8 24  1024.1 24  1019.1 24   10.0 24    3.5 24    7.0  999.9    62.1    42.1   0.00G 999.9  000000
725053 94728  20150407    54.9 24    41.0 24  1021.8 21  1017.3 24    9.4 24    5.7 24   12.0   18.1    63.0    42.1   0.00G 999.9  010000
725053 94728  20150408    42.3 24    32.8 24  1026.7 20  1021.6 24    9.1 24    9.3 24   14.0   22.0    44.1*   41.0*  0.15G 999.9  010000
725053 94728  20150409    38.8 24    33.5 24  1025.1 21  1020.3 24    8.8 24    8.9 24   13.0   22.0    45.0    37.0   0.00G 999.9  000000
725053 94728  20150410    44.6 24    41.3 24  1016.4 15  1011.2 24    5.0 24    4.2 24    8.9   17.1    55.9    37.0   0.17G 999.9  010000
725053 94728  20150411    54.1 24    34.6 24  1013.2 24  1008.3 24    9.5 24    7.9 23   11.1   25.1    57.0    39.0   0.00I 999.9  000000
725053 94728  20150412    51.3 24    26.1 24  1024.8 24  1019.9 24   10.0 24    3.4 24    8.0  999.9    66.0    43.0   0.00G 999.9  000000
725053 94728  20150413    57.7 24    35.7 24  1025.6 24  1020.7 24   10.0 24    3.5 23    9.9   20.0    68.0    43.0   0.00G 999.9  000000
725053 94728  20150414    60.7 24    41.5 24  1020.4 23  1015.5 24   10.0 24    3.7 24    7.0   17.1    68.0    50.0   0.00G 999.9  000000
725053 94728  20150415    61.0 24    22.9 24  1021.1 24  1016.3 24   10.0 24    4.6 22   15.0   27.0    71.1*   51.1*  0.01G 999.9  000000
725053 94728  20150416    58.0 24    21.0 24  1029.4 24  1024.5 24   10.0 24    6.2 22    8.9   15.9    72.0    51.1   0.00G 999.9  000000
725053 94728  20150417    60.5 24    48.6 24  1018.9 20  1014.0 24    9.5 24    5.4 23   11.1   21.0    71.1    52.0   0.08G 999.9  010000
725053 94728  20150418    68.0 24    43.4 24  1013.9 24  1009.0 24   10.0 24    2.8 23    8.0  999.9    80.1    55.0   0.00I 999.9  000000
725053 94728  20150419    58.7 24    27.8 24  1021.4 24  1016.5 24   10.0 24    7.1 23    9.9   19.0    80.1    50.0   0.00G 999.9  000000
725053 94728  20150420    51.1 24    45.5 24  1017.0 12  1007.4 24    5.6 24    7.2 23   12.0   22.0    64.0    46.0   0.02G 999.9  110000
725053 94728  20150421    56.3 24    44.9 24  1003.5 18   998.3 24    5.8 24    5.2 21   12.0   21.0    64.0    46.0   1.49G 999.9  110000
725053 94728  20150422    57.7 24    34.7 24  1005.8 24  1001.1 24    9.6 24    4.8 23   17.1   28.0    69.1    50.0   0.06G 999.9  010000
725053 94728  20150423    46.8 24    26.5 24  1006.3 24  1001.4 24   10.0 24    8.1 24   14.0   27.0    54.0*   42.1*  0.05G 999.9  000000
725053 94728  20150424    43.5 24    17.9 24  1010.8 24  1005.9 24   10.0 24    7.3 21   11.1   22.0    52.0    39.0   0.00G 999.9  000000
725053 94728  20150425    47.0 24    21.2 24  1010.7 24  1005.8 24   10.0 24    5.4 19    8.9   21.0    62.1    37.9   0.00G 999.9  000000
725053 94728  20150426    54.1 24    27.4 24  1005.1 24  1000.2 24   10.0 24    4.8 24    8.9   15.0    64.0    37.9   0.00G 999.9  000000
725053 94728  20150427    54.5 24    29.2 24  1004.6 24   999.8 24   10.0 24    4.8 22   12.0   20.0    64.0    46.0   0.00G 999.9  000000
725053 94728  20150428    59.0 24    34.1 24  1007.1 24  1002.3 24   10.0 24    6.6 22   13.0   21.0    71.1    48.9   0.00G 999.9  000000
725053 94728  20150429    64.9 24    36.8 24  1005.7 24  1000.9 24   10.0 24    4.3 24    7.0   17.1    78.1    50.0   0.00G 999.9  000000
725053 94728  20150430    55.6 24    38.9 24  1008.0 23  1003.2 24   10.0 24    7.5 23    9.9   18.1    78.1    48.0   0.00G 999.9  000000
725053 94728  20150501    53.6 24    38.7 24  1013.9 24  1009.1 24   10.0 24    5.1 24    8.0   14.0    66.9    48.0   0.00G 999.9  000000
725053 94728  20150502    55.1 24    40.1 24  1015.0 24  1010.2 24   10.0 24    2.5 24    9.9   19.0    73.9    48.0   0.00G 999.9  000000
725053 94728  20150503    61.6 24    36.8 24  1017.9 24  1013.0 24   10.0 24    2.5 23    8.0  999.9    80.1    48.0   0.00G 999.9  000000
725053 94728  20150504    70.1 24    44.0 24  1021.2 23  1016.4 24    9.5 24    3.6 23    8.9   17.1    84.9    51.1   0.00G 999.9  000000
725053 94728  20150505    73.7 24    48.8 24  1021.5 24  1016.7 24   10.0 24    4.6 23    9.9   18.1    84.9    57.0   0.00G 999.9  000000
725053 94728  20150506    68.1 24    42.9 24  1023.7 24  1018.9 24   10.0 24    4.5 24   11.1   19.0    84.9    63.0   0.00G 999.9  000000
725053 94728  20150507    66.2 24    43.2 24  1022.7 24  1017.8 24   10.0 24    1.7 23    6.0   14.0    80.1    55.9   0.00G 999.9  000000
725053 94728  20150508    66.9 24    51.7 24  1020.6 24  1015.8 24    6.8 24    2.3 23    8.9   15.9    82.0    55.9   0.00G 999.9  000000
725053 94728  20150509    62.3 24    54.7 24  1024.4 19  1019.6 24    6.0 24    4.3 24    6.0  999.9    82.0    55.9   0.00G 999.9  000000
725053 94728  20150510    70.0 24    60.5 24  1022.4 17  1017.9 24    7.0 24    2.3 20    6.0  999.9    82.9    57.0   0.00G 999.9  000000
725053 94728  20150511    75.3 24    65.0 24  1019.1 19  1014.5 24    8.5 24    3.6 20    7.0   15.9    84.0    61.0   0.00G 999.9  010000
725053 94728  20150512    75.6 24    61.1 24  1010.9 22  1006.5 24    8.5 24    3.7 19    8.9   21.0    84.9*   68.0*  0.00G 999.9  000000
725053 94728  20150513    64.5 24    39.8 24  1016.1 24  1011.3 24   10.0 24    6.7 22    9.9   22.0    86.0    57.9   0.00G 999.9  000000
725053 94728  20150514    60.0 24    32.8 24  1026.9 24  1022.1 24   10.0 24    3.5 22    8.9   15.9    73.0    50.0   0.00G 999.9  000000
